Date,Open,High,Low,Close
2017-04-13 00:00:00-04:00,32.9985805,33.1078707,32.79860306,32.79860306
2017-04-17 00:00:00-04:00,32.8985701,32.99158487,32.75672568,32.97995758
2017-04-18 00:00:00-04:00,32.88229496,33.02878746,32.81253477,32.83346176
2017-04-19 00:00:00-04:00,32.99158809,33.01949075,32.65906602,32.7125473
2017-04-20 00:00:00-04:00,32.838122,33.23342512,32.82417067,33.12181091
2017-04-21 00:00:00-04:00,33.12180916,33.17761449,32.98461634,33.08227921
2017-04-24 00:00:00-04:00,33.36830172,33.47294028,33.29388987,33.40085602
2017-04-25 00:00:00-04:00,33.46362344,33.69382746,33.45432019,33.6077919
2017-04-26 00:00:00-04:00,33.5938583,33.62408856,33.34039957,33.41015625
2017-04-27 00:00:00-04:00,33.46596024,33.52176912,33.32411576,33.43572998
2017-04-28 00:00:00-04:00,33.50549369,33.55432691,33.31481953,33.40317917
2017-05-01 00:00:00-04:00,33.74033831,34.22865256,33.70778402,34.0844841
2017-05-02 00:00:00-04:00,34.3077264,34.43561955,34.14495491,34.30075073
2017-05-03 00:00:00-04:00,33.8542879,34.29610024,33.54734792,34.19610977
2017-05-04 00:00:00-04:00,34.07053286,34.21470133,33.90543386,34.0728569
2017-05-05 00:00:00-04:00,34.12634785,34.64256846,34.12634785,34.63792038
2017-05-08 00:00:00-04:00,34.65420232,35.74012504,34.65420232,35.57967758
2017-05-09 00:00:00-04:00,35.77964613,36.01450538,35.68198325,35.80755234
2017-05-10 00:00:00-04:00,35.72383361,35.79591784,35.37038455,35.63779449
2017-05-11 00:00:00-04:00,35.59578472,35.97404344,35.56309605,35.94602203
2017-05-12 00:00:00-04:00,36.12113073,36.52273635,36.11412627,36.44802094
2017-05-15 00:00:00-04:00,36.42699603,36.5764304,36.20284626,36.35461426
2017-05-16 00:00:00-04:00,36.41065603,36.43867386,36.12579618,36.30091476
2017-05-17 00:00:00-04:00,35.86429791,36.09078496,34.95601606,35.08209991
2017-05-18 00:00:00-04:00,35.32025914,35.80358468,35.28757047,35.61679077
2017-05-19 00:00:00-04:00,35.81292394,35.95301669,35.63780533,35.73820496
2017-05-22 00:00:00-04:00,35.95767879,36.09310424,35.70317399,35.95534515
2017-05-23 00:00:00-04:00,36.16783401,36.16783401,35.79658336,35.91099548
2017-05-24 00:00:00-04:00,35.92033845,35.99739109,35.64715377,35.80359268
2017-05-25 00:00:00-04:00,35.89464517,36.03941231,35.73120184,35.92733383
2017-05-26 00:00:00-04:00,35.95768063,36.01371985,35.79657097,35.86661911
2017-05-30 00:00:00-04:00,35.82224621,36.05807121,35.80123284,35.88061905
2017-05-31 00:00:00-04:00,35.95068961,35.9973872,35.57943894,35.6681633
2017-06-01 00:00:00-04:00,35.76388646,35.80124595,35.54207029,35.76622009
2017-06-02 00:00:00-04:00,35.85961393,36.29624176,35.69850427,36.29624176
2017-06-05 00:00:00-04:00,36.03707759,36.06276179,35.83160749,35.94134521
2017-06-06 00:00:00-04:00,35.93432697,36.38029642,35.90630914,36.06274796
2017-06-07 00:00:00-04:00,36.19585655,36.42000642,36.06976914,36.27757645
2017-06-08 00:00:00-04:00,36.24954927,36.31726023,36.0510801,36.18884277
2017-06-09 00:00:00-04:00,36.23555623,36.23555623,34.09443902,34.78557205
2017-06-12 00:00:00-04:00,34.02905325,34.11077314,33.27487312,33.95433426
2017-06-13 00:00:00-04:00,34.36059654,34.42830748,33.89127653,34.22750473
2017-06-14 00:00:00-04:00,34.43998867,34.43998867,33.58540912,33.89361954
2017-06-15 00:00:00-04:00,33.46400343,33.73485086,33.20482772,33.69048691
2017-06-16 00:00:00-04:00,33.57140478,33.73951893,33.20248781,33.21883392
2017-06-19 00:00:00-04:00,33.54337696,34.26253093,33.54337696,34.16913223
2017-06-20 00:00:00-04:00,34.29289108,34.29289108,33.84225425,33.8585968
2017-06-21 00:00:00-04:00,33.97768258,34.10610361,33.76520447,34.05940247
2017-06-22 00:00:00-04:00,34.03604941,34.25319475,33.88427783,34.00336075
2017-06-23 00:00:00-04:00,33.88662231,34.36060977,33.88195148,34.15513611
2017-06-26 00:00:00-04:00,34.362937,34.62211266,33.94498887,34.04772568
2017-06-27 00:00:00-04:00,33.8586032,34.12712058,33.53405014,33.55973434
2017-06-28 00:00:00-04:00,33.73718257,34.1154376,33.4266385,34.05006027
2017-06-29 00:00:00-04:00,33.7885494,33.88661538,33.22116332,33.54804993
2017-06-30 00:00:00-04:00,33.72784485,33.84692779,33.57140598,33.62744522
2017-07-03 00:00:00-04:00,33.8282466,33.9263126,33.41263206,33.50602722
2017-07-05 00:00:00-04:00,33.55038461,33.80722305,33.32389763,33.64377975
2017-07-06 00:00:00-04:00,33.39395507,33.50602999,33.25152511,33.32624054
2017-07-07 00:00:00-04:00,33.36592238,33.79788293,33.36592238,33.66479111
2017-07-10 00:00:00-04:00,33.64846498,34.07808854,33.47567996,33.87028122
2017-07-11 00:00:00-04:00,33.7932209,34.05473378,33.71150102,33.9800148
2017-07-12 00:00:00-04:00,34.05939657,34.13177835,33.8142334,34.0290451
2017-07-13 00:00:00-04:00,33.97300985,34.67115065,33.95900093,34.5030365
2017-07-14 00:00:00-04:00,34.54973794,34.86728652,34.40030352,34.79957199
2017-07-17 00:00:00-04:00,34.74820476,35.23386391,34.68983188,34.92098618
2017-07-18 00:00:00-04:00,34.83691535,35.0540642,34.71316519,35.04238892
2017-07-19 00:00:00-04:00,35.135803,35.35528559,35.01205277,35.26189041
2017-07-20 00:00:00-04:00,35.37396611,35.43000536,35.06809278,35.10311508
2017-07-21 00:00:00-04:00,35.02138035,35.12645077,34.76220472,35.08675766
2017-07-24 00:00:00-04:00,35.15914789,35.59344219,35.00037183,35.51171875
2017-07-25 00:00:00-04:00,35.44400015,35.9203211,35.44400015,35.66348267
2017-07-26 00:00:00-04:00,35.80591217,35.94133407,35.73819766,35.83159637
2017-07-27 00:00:00-04:00,35.89932234,35.95536159,34.3933027,35.1544838
2017-07-28 00:00:00-04:00,34.99804015,35.0774264,34.83459681,34.90697861
2017-07-31 00:00:00-04:00,35.00037272,35.10077592,34.58709535,34.72718811
2017-08-01 00:00:00-04:00,34.8135766,35.07508588,34.65246693,35.03539276
2017-08-02 00:00:00-04:00,37.19052477,37.30026606,36.46203245,36.69085312
2017-08-03 00:00:00-04:00,36.669827,36.70718649,36.19583972,36.32426071
2017-08-04 00:00:00-04:00,36.44101258,36.75155308,36.35228469,36.515728
2017-08-07 00:00:00-04:00,36.67216995,37.10646423,36.58110842,37.08078003
2017-08-08 00:00:00-04:00,37.03174536,37.78592174,36.95469275,37.37731171
2017-08-09 00:00:00-04:00,37.18585096,37.6551711,37.15082866,37.60613632
2017-08-10 00:00:00-04:00,37.4818932,37.50533547,36.24656379,36.40830612
2017-08-11 00:00:00-04:00,36.70835774,37.17014258,36.58412157,36.9146347
2017-08-14 00:00:00-04:00,37.34594816,37.55457149,37.21233365,37.47018433
2017-08-15 00:00:00-04:00,37.66004196,38.0210292,37.53814863,37.88038635
2017-08-16 00:00:00-04:00,37.96010444,38.09371539,37.54051132,37.72803879
2017-08-17 00:00:00-04:00,37.62723505,37.67177322,36.99901872,37.00370789
2017-08-18 00:00:00-04:00,37.00371013,37.38813977,36.7364847,36.91932297
2017-08-21 00:00:00-04:00,36.9193181,37.01073722,36.35908224,36.85134125
2017-08-22 00:00:00-04:00,37.09043221,37.50533599,37.04120846,37.45376587
2017-08-23 00:00:00-04:00,37.2873434,37.61551371,37.24280524,37.50065231
2017-08-24 00:00:00-04:00,37.60612418,37.67879377,37.16543898,37.33421326
2017-08-25 00:00:00-04:00,37.4232954,37.63660788,37.33422265,37.47252274
2017-08-28 00:00:00-04:00,37.53815103,37.97415068,37.48892371,37.84991455
2017-08-29 00:00:00-04:00,37.52877877,38.23668942,37.5053365,38.18746567
2017-08-30 00:00:00-04:00,38.39608667,38.41718257,38.11714018,38.29060364
2017-08-31 00:00:00-04:00,38.35859835,38.56487893,38.32109214,38.44298553
2017-09-01 00:00:00-04:00,38.63049911,38.66331614,38.35624176,38.45469284
2017-09-05 00:00:00-04:00,38.38437002,38.5015742,37.63660676,37.99290848
2017-09-06 00:00:00-04:00,38.1405914,38.20622546,37.62723644,37.95306396
2017-09-07 00:00:00-04:00,37.99524906,38.03041246,37.58972361,37.8006897
2017-09-08 00:00:00-04:00,37.70692994,37.77490679,37.16075802,37.18420029
2017-09-11 00:00:00-04:00,37.62254429,37.98587799,37.47955504,37.85695267
2017-09-12 00:00:00-04:00,38.11714673,38.43359948,37.21701941,37.70693207
2017-09-13 00:00:00-04:00,37.47486419,37.49596367,37.0154258,37.42329407
2017-09-14 00:00:00-04:00,37.26858911,37.36469383,37.05761943,37.10215759
2017-09-15 00:00:00-04:00,37.14669812,37.7327191,37.03652589,37.47721481
2017-09-18 00:00:00-04:00,37.53112545,37.62254457,37.03652363,37.19357681
2017-09-19 00:00:00-04:00,37.39047985,37.45142832,37.13966474,37.2076416
2017-09-20 00:00:00-04:00,37.01308208,37.09746924,36.05904183,36.58411789
2017-09-21 00:00:00-04:00,36.52081942,36.52081942,35.80587328,35.95589447
2017-09-22 00:00:00-04:00,35.52223422,35.69335487,35.29251508,35.60427856
2017-09-25 00:00:00-04:00,35.1589235,35.59023417,34.96436406,35.29019165
2017-09-26 00:00:00-04:00,35.5784976,36.08013131,35.55740171,35.89729309
2017-09-27 00:00:00-04:00,36.05200383,36.26765907,35.99105537,36.1527977
2017-09-28 00:00:00-04:00,36.073104,36.16452312,35.79415746,35.93011475
2017-09-29 00:00:00-04:00,35.91371665,36.12937198,35.63008088,36.1270256
2017-10-02 00:00:00-04:00,36.15983869,36.20437686,35.79885132,36.05435562
2017-10-03 00:00:00-04:00,36.10123068,36.35439214,36.07779199,36.21140289
2017-10-04 00:00:00-04:00,36.0121646,36.06607753,35.73790719,35.97700119
2017-10-05 00:00:00-04:00,36.14108124,36.43643808,36.11061059,36.42471695
2017-10-06 00:00:00-04:00,36.32625506,36.44814838,36.2301468,36.40361023
2017-10-09 00:00:00-04:00,36.52316899,36.73882427,36.44816017,36.53020096
2017-10-10 00:00:00-04:00,36.58176813,37.03652092,36.35673811,36.54426193
2017-10-11 00:00:00-04:00,36.5606713,36.79742245,36.50910117,36.69662857
2017-10-12 00:00:00-04:00,36.64975142,36.8888454,36.5044158,36.56770706
2017-10-13 00:00:00-04:00,36.73882189,36.86774721,36.66381307,36.79977036
2017-10-16 00:00:00-04:00,37.01308362,37.50534268,36.95448152,37.47721481
2017-10-17 00:00:00-04:00,37.4537667,37.70927094,37.32484139,37.61550903
2017-10-18 00:00:00-04:00,37.60379181,37.67177224,37.4115788,37.44908142
2017-10-19 00:00:00-04:00,36.74352192,36.82087714,36.33799634,36.56302643
2017-10-20 00:00:00-04:00,36.71068795,36.9779133,36.55832397,36.62630081
2017-10-23 00:00:00-04:00,36.77632587,36.96385327,36.45049841,36.60755157
2017-10-24 00:00:00-04:00,36.63568392,36.90056653,36.61458802,36.82555771
2017-10-25 00:00:00-04:00,36.78103021,36.93105147,36.3966005,36.66382599
2017-10-26 00:00:00-04:00,36.85602851,36.99667497,36.75054545,36.89822388
2017-10-27 00:00:00-04:00,37.33890952,38.34921265,37.20060943,38.22028732
2017-10-30 00:00:00-04:00,38.41719774,39.39702685,38.37734874,39.08057404
2017-10-31 00:00:00-04:00,39.35716046,39.76737507,39.13213045,39.62438583
2017-11-01 00:00:00-04:00,39.81894683,39.83535713,38.82036851,39.12041092
2017-11-02 00:00:00-04:00,39.05243579,39.49781026,38.74301503,39.40639114
2017-11-03 00:00:00-04:00,40.78705259,40.84799747,40.1119554,40.43544006
2017-11-06 00:00:00-05:00,40.40496848,41.01912083,40.25260447,40.84565735
2017-11-07 00:00:00-05:00,40.76596639,41.0800728,40.69330036,40.97693253
2017-11-08 00:00:00-05:00,40.94176434,41.31212997,40.86440916,41.31212997
2017-11-09 00:00:00-05:00,41.04724961,41.27931518,40.58546484,41.22774506
2017-11-10 00:00:00-05:00,41.19480818,41.25832696,40.99719817,41.09129715
2017-11-13 00:00:00-05:00,40.81605602,41.05130706,40.79252948,40.9266243
2017-11-14 00:00:00-05:00,40.70784466,40.81135571,40.27027751,40.30791855
2017-11-15 00:00:00-05:00,39.98562223,40.06796153,39.61157391,39.77624893
2017-11-16 00:00:00-05:00,40.27027414,40.43259794,40.06325565,40.25145721
2017-11-17 00:00:00-05:00,40.23733884,40.31967815,39.9079888,40.02796555
2017-11-20 00:00:00-05:00,40.06089951,40.1244183,39.88916725,39.98797226
2017-11-21 00:00:00-05:00,40.17616508,40.86309756,40.17616508,40.73135757
2017-11-22 00:00:00-05:00,40.78311992,41.16893147,40.71019267,41.15952301
2017-11-24 00:00:00-05:00,41.19245665,41.28655562,41.08659081,41.16187286
2017-11-27 00:00:00-05:00,41.18070714,41.18776439,40.77842617,40.9548645
2017-11-28 00:00:00-05:00,41.00425876,41.13834999,40.43024562,40.71490097
2017-11-29 00:00:00-05:00,40.61138513,40.67960635,39.32456175,39.87034225
2017-11-30 00:00:00-05:00,40.09383494,40.49611582,39.62568765,40.42789459
2017-12-01 00:00:00-05:00,39.98091131,40.38554336,39.63979804,40.23968887
2017-12-04 00:00:00-05:00,40.57610021,40.60903522,39.90563687,39.94562912
2017-12-05 00:00:00-05:00,39.77153966,40.35025878,39.61627311,39.90798569
2017-12-06 00:00:00-05:00,39.40454929,40.03972638,39.15988979,39.75977707
2017-12-07 00:00:00-05:00,39.76448545,40.0961903,39.73625647,39.83271027
2017-12-08 00:00:00-05:00,40.10794693,40.22792365,39.71507816,39.84446335
2017-12-11 00:00:00-05:00,39.80447855,40.67255554,39.70802476,40.62080002
2017-12-12 00:00:00-05:00,40.49847473,40.55493629,40.33615449,40.39261246
2017-12-13 00:00:00-05:00,40.58081726,40.82547684,40.4631917,40.52671051
2017-12-14 00:00:00-05:00,40.55728182,40.72901768,40.38084353,40.51493835
2017-12-15 00:00:00-05:00,40.8466398,40.97367379,40.57139651,40.9266243
2017-12-18 00:00:00-05:00,41.14071324,41.68649392,41.13600721,41.50299835
2017-12-19 00:00:00-05:00,41.1759852,41.26067571,40.95484867,41.06071091
2017-12-20 00:00:00-05:00,41.13835352,41.26774232,40.75724793,41.01602554
2017-12-21 00:00:00-05:00,40.9736851,41.40890108,40.95721939,41.17129517
2017-12-22 00:00:00-05:00,41.09366187,41.26774898,41.05131839,41.17129517
2017-12-26 00:00:00-05:00,40.18088057,40.33849835,39.91739695,40.12677383
2017-12-27 00:00:00-05:00,40.0162093,40.17617831,39.92446153,40.13383484
2017-12-28 00:00:00-05:00,40.22793318,40.42789802,40.10560161,40.24675369
2017-12-29 00:00:00-05:00,40.11500691,40.13147261,39.80917985,39.81153107
2018-01-02 00:00:00-05:00,40.03031657,40.53375363,39.81858849,40.52434158
2018-01-03 00:00:00-05:00,40.58786424,41.06307238,40.45377301,40.51728821
2018-01-04 00:00:00-05:00,40.59022341,40.8090088,40.48200991,40.70549774
2018-01-05 00:00:00-05:00,40.80195037,41.25598325,40.71020258,41.1689415
2018-01-08 00:00:00-05:00,41.01602554,41.3124406,40.91721693,41.01602554
2018-01-09 00:00:00-05:00,41.06307755,41.18305431,40.79489145,41.01132202
2018-01-10 00:00:00-05:00,40.73606092,41.0042469,40.6984199,41.00189209
2018-01-11 00:00:00-05:00,41.07247465,41.28420272,41.04895171,41.23479843
2018-01-12 00:00:00-05:00,41.44654605,41.72414427,41.32186323,41.66062546
2018-01-16 00:00:00-05:00,41.85116805,42.20169347,41.43712741,41.44889069
2018-01-17 00:00:00-05:00,41.43947509,42.16875485,41.18540709,42.13346863
2018-01-18 00:00:00-05:00,42.19698219,42.36871805,41.93350215,42.17110443
2018-01-19 00:00:00-05:00,42.0182002,42.24639406,41.73589959,41.98291397
2018-01-22 00:00:00-05:00,41.71000702,41.82292651,41.54533203,41.639431
2018-01-23 00:00:00-05:00,41.71000942,42.2134465,41.59708993,41.64884186
2018-01-24 00:00:00-05:00,41.69824195,41.71000522,40.74547463,40.98543167
2018-01-25 00:00:00-05:00,41.05366309,41.15717413,40.11736483,40.25381088
2018-01-26 00:00:00-05:00,40.46316703,40.46316703,40.00677957,40.34789276
2018-01-29 00:00:00-05:00,40.03032325,40.03032325,39.3033983,39.51277161
2018-01-30 00:00:00-05:00,38.94109564,39.37395659,38.74583689,39.27985764
2018-01-31 00:00:00-05:00,39.25634059,39.62568645,39.16929885,39.3880806
2018-02-01 00:00:00-05:00,39.32692135,39.66803469,39.23046755,39.47042465
2018-02-02 00:00:00-05:00,39.0516742,39.23987576,37.66369444,37.75779343
2018-02-05 00:00:00-05:00,37.42843549,38.55293498,36.69915595,36.81443024
2018-02-06 00:00:00-05:00,36.42392352,38.51530538,36.2286647,38.35298157
2018-02-07 00:00:00-05:00,38.36709387,38.44002112,37.42138721,37.5319519
2018-02-08 00:00:00-05:00,37.70840493,37.87543482,36.47098518,36.49921417
2018-02-09 00:00:00-05:00,37.10154017,37.29523067,35.48822397,36.94564056
2018-02-12 00:00:00-05:00,37.43932254,38.71249558,37.20547311,38.43376923
2018-02-13 00:00:00-05:00,38.25423682,38.91562603,38.18337305,38.81877899
2018-02-14 00:00:00-05:00,38.5117058,39.57465161,38.47391492,39.53449631
2018-02-15 00:00:00-05:00,40.1061353,40.88562982,39.9195308,40.86201096
2018-02-16 00:00:00-05:00,40.71319967,41.29427848,40.57383648,40.72973251
2018-02-20 00:00:00-05:00,40.63996517,41.16198768,40.49115159,40.59272385
2018-02-21 00:00:00-05:00,40.82420255,41.12891208,40.39429833,40.40847397
2018-02-22 00:00:00-05:00,40.58090377,41.08875414,40.55964572,40.74625015
2018-02-23 00:00:00-05:00,41.02262232,41.49031748,40.99191384,41.45488739
2018-02-26 00:00:00-05:00,41.65567413,42.37375162,41.62260485,42.27454376
2018-02-27 00:00:00-05:00,42.30524974,42.63121738,42.08321157,42.13753891
2018-02-28 00:00:00-05:00,42.3430328,42.66427877,42.05722052,42.07375336
2018-03-01 00:00:00-05:00,42.17297076,42.46587273,40.78405713,41.33678818
2018-03-02 00:00:00-05:00,40.81712666,41.64386242,40.73445164,41.62260437
2018-03-05 00:00:00-05:00,41.38640207,41.98401376,41.22341641,41.76670074
2018-03-06 00:00:00-05:00,42.02415652,42.10446712,41.60370266,41.73125458
2018-03-07 00:00:00-05:00,41.32261783,41.53757,41.16435741,41.34387589
2018-03-08 00:00:00-05:00,41.45016781,41.83755242,41.35332436,41.79503632
2018-03-09 00:00:00-05:00,42.03595401,42.51782107,41.90131252,42.51309586
2018-03-12 00:00:00-04:00,42.58632801,43.08237079,42.56743437,42.92411041
2018-03-13 00:00:00-04:00,43.12961551,43.34456764,42.33831358,42.510746
2018-03-14 00:00:00-04:00,42.59342555,42.64066687,42.00053563,42.14934921
2018-03-15 00:00:00-04:00,42.16353307,42.57454023,42.06196438,42.19896317
2018-03-16 00:00:00-04:00,42.19894653,42.3099656,41.95565033,42.05013657
2018-03-19 00:00:00-04:00,41.8847879,41.92021799,41.02025784,41.40764236
2018-03-20 00:00:00-04:00,41.39347458,41.76196189,41.3226108,41.39347458
2018-03-21 00:00:00-04:00,41.34623269,41.35804392,40.4533584,40.45572281
2018-03-22 00:00:00-04:00,40.15572301,40.78876444,39.82503026,39.88408279
2018-03-23 00:00:00-04:00,39.7754425,40.13684388,38.96051788,38.96051788
2018-03-26 00:00:00-04:00,39.69984482,40.88798168,39.31482109,40.81003189
2018-03-27 00:00:00-04:00,41.02497989,41.37220912,39.42820047,39.76361847
2018-03-28 00:00:00-04:00,39.50615885,40.16046216,39.01956638,39.32427597
2018-03-29 00:00:00-04:00,39.63843749,40.56910636,39.42348532,39.63135147
2018-04-02 00:00:00-04:00,39.36207036,39.90535458,38.84949462,39.37151718
2018-04-03 00:00:00-04:00,39.59827495,39.8604684,38.94633614,39.77543259
2018-04-04 00:00:00-04:00,38.94633262,40.63050862,38.92034936,40.536026
2018-04-05 00:00:00-04:00,40.76516831,41.15491381,40.64706318,40.81713486
2018-04-06 00:00:00-04:00,40.38485479,40.74153087,39.73055158,39.77307129
2018-04-09 00:00:00-04:00,40.12739002,40.88562274,40.120304,40.16754532
2018-04-10 00:00:00-04:00,40.86436359,41.10057378,40.51713432,40.92341614
2018-04-11 00:00:00-04:00,40.68248427,41.0816801,40.55729314,40.73209
2018-04-12 00:00:00-04:00,40.96120407,41.33677735,40.87380386,41.13363647
2018-04-13 00:00:00-04:00,41.28480622,41.53518838,41.06513253,41.272995
2018-04-16 00:00:00-04:00,41.34387135,41.61787605,41.29663003,41.53047943
2018-04-17 00:00:00-04:00,41.68873637,42.26745059,41.66983912,42.10210419
2018-04-18 00:00:00-04:00,42.00054338,42.23911803,41.78086958,42.00762939
2018-04-19 00:00:00-04:00,41.0438947,41.42891858,40.78406556,40.81713486
2018-04-20 00:00:00-04:00,40.29745152,40.44390065,39.07624191,39.14474487
2018-04-23 00:00:00-04:00,39.4069454,39.42820345,38.7597282,39.03137207
2018-04-24 00:00:00-04:00,39.13294723,39.28884684,38.08181246,38.48809433
2018-04-25 00:00:00-04:00,38.41249984,39.0738891,38.36289772,38.65579605
2018-04-26 00:00:00-04:00,38.76681714,39.14711571,38.58965949,38.79043961
2018-04-27 00:00:00-04:00,38.73847572,38.81642553,37.94244844,38.34164429
2018-04-30 00:00:00-04:00,38.29675922,39.50851505,38.22825625,39.03609467
2018-05-01 00:00:00-04:00,39.30773599,39.96676079,39.03845654,39.94314194
2018-05-02 00:00:00-04:00,41.39111337,41.9863641,41.05333451,41.70763779
2018-05-03 00:00:00-04:00,41.54466257,41.92732205,41.20451921,41.78323364
2018-05-04 00:00:00-04:00,42.10447009,43.52173135,42.08557284,43.4225235
2018-05-07 00:00:00-04:00,43.74140069,44.32956535,43.63983204,43.73667908
2018-05-08 00:00:00-04:00,43.69652861,43.98706616,43.3847294,43.94691086
2018-05-09 00:00:00-04:00,44.06501415,44.26579066,43.75085415,44.25634384
2018-05-10 00:00:00-04:00,44.34610087,44.9673312,44.32483922,44.88938141
2018-05-11 00:00:00-04:00,44.93207723,45.06723437,44.44834818,44.71866608
